"date","name","change","Посада.в.Україні","Сфера діяльності","Тип.підрозділу","Підпорядкування.в.окупації","date.y","surname","same_person","citizenship","Додаткові.обов.язки.чи.вимоги..накладені.окупантами","killed"
2022-11-24,"Директор Мунициального унитарного предприятия ""Горсвет-Мелитополь""","TRUE","Директор КП ""Міськсвітло""","Електропостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Михайло Совгира ","ні","Україна","","ні"
2022-11-24,"Руководитель КП ""Мелитопольжилсервис"" ","TRUE","Директор КП ""Мелітопольжитлосервіс""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-10-22,"Андрій Селютін ","ні","Україна
","","ні"
2022-11-24,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-11-24,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-24,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-11-24,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-11-24,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-11-24,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №3 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Вадим Вітер ","ні","Україна","","ні"
2022-11-24,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №4 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Юлія Самсонова ","ні","Україна","","ні"
2022-11-24,"Прокурор Запорожской области","TRUE","Окружний прокурор Мелітопольської міської прокуратури","Прокуратура","правоохоронці","Генеральна прокуратура Российской Федерации",2022-11-10,"Кирил Осипчук ","ні","Росія","","ні"
2022-11-24,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-24,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-08-25,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-08-25,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-08-25,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-08-25,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-08-25,"Директор департамента культуры, спорта и молодёжи г. Мелитополь","TRUE","Начальник управління культури та молоді","Молодь і культура","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-07-14,"Костянтин Зайцев","ні","Україна","-","ні"
2022-08-25,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-08-25,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Руководитель Муниципального унитарного предприятия ""Чистота""","TRUE","Директор КП ""Чистота""","Вивезення сміття","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-08-25,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Руководитель Муниципального унитарного предприятия ""Мелитополькоммунтранс""","TRUE","Директор КП ""Мелітополькомунтранс""","Транспорт","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін ","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-08-25,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-08-25,"Директор Мунициального унитарного предприятия ""Горсвет-Мелитополь""","TRUE","Директор КП ""Міськсвітло""","Електропостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Михайло Совгира ","ні","Україна","","ні"
2022-08-25,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-08-25,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-08-25,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-08-25,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-08-25,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-05-04,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-05-04,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-05-04,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-05-04,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник управління комунальної власності","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник управління культури та молоді","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-05-04,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Чистота""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Мелітополькомунтранс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-05-04,"Директор КП ""Міськсвітло""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор КП ""Житломасив""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Мелітопольський міський відділ Нацполіції України","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник залізничної станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-10-22,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-10-22,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-10-22,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-10-22,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-10-22,"Директор департамента культуры, спорта и молодёжи г. Мелитополь","TRUE","Начальник управління культури та молоді","Молодь і культура","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-07-14,"Костянтин Зайцев","ні","Україна","-","ні"
2022-10-22,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-10-22,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Руководитель Муниципального унитарного предприятия ""Чистота""","TRUE","Директор КП ""Чистота""","Вивезення сміття","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-10-22,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Руководитель Муниципального унитарного предприятия ""Мелитополькоммунтранс""","TRUE","Директор КП ""Мелітополькомунтранс""","Транспорт","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін ","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-10-22,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-10-22,"Директор Мунициального унитарного предприятия ""Горсвет-Мелитополь""","TRUE","Директор КП ""Міськсвітло""","Електропостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Михайло Совгира ","ні","Україна","","ні"
2022-10-22,"Руководитель КП ""Мелитопольжилсервис"" ","TRUE","Директор КП ""Мелітопольжитлосервіс""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-10-22,"Андрій Селютін ","ні","Україна
","","ні"
2022-10-22,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-10-22,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-10-22,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-10-22,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-10-22,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №3 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Вадим Вітер ","ні","Україна","","ні"
2022-10-22,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №4 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Юлія Самсонова ","ні","Україна","","ні"
2022-10-22,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-22,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-05-30,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-05-30,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-05-30,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-05-30,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-05-30,"Начальник управління культури та молоді","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-05-30,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Чистота""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Мелітополькомунтранс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-05-30,"Директор КП ""Міськсвітло""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-05-30,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Мелітопольський міський відділ Нацполіції України","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник залізничної станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-07-26,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
